Restaurant Name,City,Latitude,Longitude,Aggregate rating
Meenas,New Delhi,28.6219039,77.2165193,2.9
Pizza Hut,New Delhi,28.62751063,77.2195131,3.4
Prince Chaat Corner,New Delhi,28.628809,77.2185552,3.2
Rajeev Restaurant,New Delhi,28.621945,77.2166027,3.0
RSVP,New Delhi,28.6212756,77.2170731,2.7
Samridhi,New Delhi,28.623172,77.2167587,3.2
Shan E Dilli,New Delhi,28.62913,77.2209805,3.0
Svasti Cafe,New Delhi,0.0,0.0,3.1
The Zest,New Delhi,28.62727844,77.21957177,3.2
Masala Library,New Delhi,28.6182446,77.2186451,4.9
Bhogal Chole Bhature Wala,New Delhi,28.62921603,77.22037341,3.8
Bunta Bar,New Delhi,28.6283018,77.2198128,3.9
Cafe Coffee Day The Square,New Delhi,28.626685,77.2194865,3.7
Cottage Caf�� by Smoothie factory,New Delhi,28.62590527,77.21970689,3.7
Depaul's,New Delhi,28.6289072,77.2186451,3.7
Fresc Co,New Delhi,28.6282932,77.2197229,3.8
Informal,New Delhi,28.627044,77.220458,3.9
Lutyens Cocktail House,New Delhi,28.6183217,77.2194535,3.9
McDonald's,New Delhi,28.62662923,77.21920632,3.8
Office Office,New Delhi,28.6269407,77.2196331,3.9
Pappu Chat Bhandar,New Delhi,28.6276714,77.2225973,3.5
The Beer Cafe,New Delhi,28.62913863,77.21962843,3.6
The Masala Trail,New Delhi,28.62711,77.219697,3.9
Chill House Kafe,New Delhi,28.627832,77.2186451,0.0
Connoisseur,New Delhi,28.62569483,77.20999705,0.0
Mahesh Chaat Corner,New Delhi,0.0,0.0,0.0
Pind Balluchi,New Delhi,28.6291892,77.2197229,0.0
Queen's Way,New Delhi,28.6284974,77.2181061,0.0
Sea Lord,New Delhi,28.6219815,77.2164893,0.0
52 Janpath,New Delhi,28.6271199,77.2196331,4.2
Cafe Southall,New Delhi,28.6272055,77.2205314,4.2
Saravana Bhavan,New Delhi,28.6270708,77.2195882,4.2
Tourist Janpath,New Delhi,28.6291434,77.2196051,4.1
Cafe Coffee Day,New Delhi,28.5377179,77.2865357,3.1
Cafe Punjabi,New Delhi,28.5373236,77.2872342,3.3
Chai Garam,New Delhi,28.5377077,77.2866593,2.9
Chai Shots,New Delhi,28.5398301,77.2862858,3.0
Chao Cart,New Delhi,28.53938,77.2877168,3.1
Deli Belly,New Delhi,28.5398033,77.2884959,2.6
Ego,New Delhi,28.5391313,77.2865123,3.3
Fresh n Refresh,New Delhi,28.5413666,77.2970413,2.8
Jack Po!tato's,New Delhi,28.5372187,77.2875272,3.3
Moti Mahal Delux,New Delhi,28.5373632,77.2875567,2.8
Pizza Hut Delivery,New Delhi,28.5377272,77.2866858,2.5
Riviera,New Delhi,28.5404503,77.2935319,3.2
Subway,New Delhi,28.5376733,77.2866755,2.8
Tamura,New Delhi,28.5374717,77.2874628,3.3
ANF Kitchen Express,New Delhi,28.5386022,77.2894195,3.5
Mumu Dahlin,New Delhi,28.5398007,77.294558,3.8
Startup Cafe,New Delhi,28.5382002,77.2895211,3.7
Starvin' Marvin,New Delhi,28.5436226,77.2978344,3.8
Wok On Wheels,New Delhi,28.5398573,77.2900843,3.8
Chai Mantra,New Delhi,28.5382385,77.2899644,0.0
Sagar Ratna,New Delhi,28.5398069,77.2882379,2.4
Paatra - Jaypee Siddharth,New Delhi,28.6427453,77.1758533,3.4
Eggspectation - Jaypee Siddharth,New Delhi,28.642764,77.1758886,3.5
Ano Tai - Jaypee Vasant Continental,New Delhi,28.55650347,77.16443762,3.4
Tapas - Jaypee Vasant Continental,New Delhi,28.55650347,77.16443762,3.2
The Old Baker - Jaypee Vasant Continental,New Delhi,28.55650347,77.16443762,3.3
Eggspectation - Jaypee Vasant Continental,New Delhi,28.55650347,77.16443762,3.6
Paatra - Jaypee Vasant Continental,New Delhi,28.55650347,77.16443762,3.5
Ambarsaria by Gourmet Affaire's,New Delhi,28.5364178,77.2383021,3.1
August Moon,New Delhi,28.5366985,77.2385844,2.8
Keventers,New Delhi,28.5364802,77.2385653,3.3
Moets Curry Leaf Express,New Delhi,28.5367169,77.2386159,3.2
Natural Ice Cream,New Delhi,28.5367441,77.2386106,4.5
"34, Chowringhee Lane",New Delhi,28.5490023,77.1810079,3.2
Qureshi,New Delhi,28.54865293,77.16718253,3.0
Shree Ram Sweet Centre,New Delhi,28.5494286,77.1807722,2.7
Teflas,New Delhi,28.5474027,77.1656368,3.4
The Viraj Food Zone,New Delhi,28.5490027,77.1811526,3.2
RollsKing,New Delhi,28.5495565,77.1811374,3.5
Secular House Canteen,New Delhi,28.5441245,77.1783133,3.8
Amul Ice-Cream Parlour,New Delhi,28.5489782,77.1811823,0.0
Sunny Restaurant & Tiffin,New Delhi,28.5488714,77.1810026,0.0
Kerala Cafe,New Delhi,28.54979385,77.18089364,2.3
Veer Jee Restaurant,New Delhi,28.58429443,77.21763119,3.1
Oval Bar - JW Marriott New Delhi,New Delhi,28.552895,77.121445,3.3
Bakey Wish,New Delhi,28.5531043,77.2398107,3.0
Bikaner Namkeen Bhandar,New Delhi,28.5526774,77.2416379,3.1
Chhole Bhature Corner,New Delhi,28.5525536,77.2412786,3.3
Fresh n Frozen,New Delhi,28.5536849,77.2409194,3.1
Pind Punjabi,New Delhi,0.0,0.0,3.0
Sanjha Chulha,New Delhi,28.5538898,77.2411888,3.1
Shaan e Punjab,New Delhi,28.5571618,77.2402459,3.1
Cafe 27,New Delhi,28.5536763,77.2408296,3.6
MR.D - Deliciousness Delivered,New Delhi,28.556673,77.2402908,3.5
Pita Pit,New Delhi,28.557442,77.236741,3.8
Al-Malik Chicken Point,New Delhi,28.5563436,77.2360071,0.0
Amul Sweets & Bakery,New Delhi,28.5565383,77.2355758,0.0
Elements - Mapple Express,New Delhi,28.553673,77.243649,0.0
Food 24,New Delhi,28.5551789,77.2415481,0.0
Food Corner,New Delhi,28.5527158,77.241099,0.0
Food Master's Galley,New Delhi,0.0,0.0,0.0
Habibi Express,New Delhi,28.555918,77.238586,0.0
Hide Out Cafe,New Delhi,28.5536763,77.2408296,0.0
Moriarty Delivers,New Delhi,28.5535184,77.2401111,0.0
Big Chill,New Delhi,28.5527692,77.2421318,4.4
Maxims Pastry Shop,New Delhi,28.5527286,77.2421767,4.2
Uncultured Cafe & Bar,New Delhi,28.5526433,77.2412786,4.3
2 Nice 2 Slice,New Delhi,28.53853483,77.25765813,3.2
Aggarwal Bikaneri Sweets,New Delhi,28.5441688,77.251157,2.9
Aggarwal Sweet Corner & Restaurant,New Delhi,28.54153378,77.25511976,2.6
Aggarwal Sweets India,New Delhi,28.53451667,77.26001167,2.8
Aggarwal's Sweets Paradise,New Delhi,28.52530273,77.26306513,2.7
Aggarwal's Sweets,New Delhi,28.52576,77.263331,2.9
Anna Ka Dosa,New Delhi,28.53920667,77.25950785,3.4
Big Chow Xpress,New Delhi,28.53706949,77.26394121,2.6
Bikaner Sweets & Namkeen,New Delhi,28.52562912,77.25476302,2.9
Cafe Coffee Day,New Delhi,28.5409875,77.2563653,2.9
Cake Plaza,New Delhi,28.53930504,77.25926813,3.1
Crispy Tokri,New Delhi,28.54024549,77.25810573,3.1
De Royale Food's,New Delhi,28.54423341,77.25107197,3.2
Faasos,New Delhi,28.537027,77.257337,3.0
Fouji Da Vaishno Dhaba,New Delhi,28.53320649,77.25989409,2.9
Fun Bytes,New Delhi,28.54442544,77.251193,2.5
G's Patisserie,New Delhi,28.537134,77.260126,2.8
Giani,New Delhi,28.54013,77.258148,3.2
Gopals 56,New Delhi,28.54143056,77.25543889,3.2
Green Chick Chop,New Delhi,28.5421747,77.2537612,3.2
Heaven's Kitchen,New Delhi,28.53072249,77.2569098,3.3
Heavens Food Corner,New Delhi,28.53074722,77.25698889,2.8
Just Kababs,New Delhi,28.53283056,77.25312778,3.4
Keventers,New Delhi,28.5423284,77.2534918,3.2
Komal Kitchen,New Delhi,28.52827222,77.25608056,2.8
Kwality Sweets & Restaurant,New Delhi,28.52800925,77.25624796,2.9
Mehak Food Corner,New Delhi,28.54369031,77.25087617,3.2
Mr. Sub,New Delhi,28.54072765,77.25705095,3.2
Muradabadi Shahi Biryani & Chicken Corner,New Delhi,28.5442178,77.25120507,2.6
Muradabadi,New Delhi,28.52833711,77.25578628,3.0
New Radhe Radhe Snacks Corner,New Delhi,28.53103056,77.24575,3.1
Nirula's Ice Cream,New Delhi,28.5419405,77.25391286,3.2
Noor Restaurant,New Delhi,28.5415619,77.2553326,3.4
Paul's Homemade,New Delhi,28.5302637,77.2583896,3.1
Pinkom's Bar-Be-Que,New Delhi,28.5309441,77.2568858,3.2
Prince of China,New Delhi,28.54172876,77.25677937,3.1
Punjabi Corner,New Delhi,28.5437554,77.25065958,3.3
Punjabi Snacks,New Delhi,28.53519117,77.25814529,2.9
Quality Food Point,New Delhi,28.52588599,77.2634745,3.0
Radhe Shyam,New Delhi,28.53815752,77.2594998,2.8
Raj South Indian Food,New Delhi,28.54165,77.25519444,3.0
Roll Club,New Delhi,28.54306356,77.2520322,3.3
Shameem Kabab Corner,New Delhi,28.54185423,77.25657452,3.3
Shiv Dhaba,New Delhi,28.5429843,77.2519915,3.1
Silver Spoons,New Delhi,28.535954,77.25765,2.7
Takkar Dhaba,New Delhi,28.53804707,77.26170357,2.6
The Biryani Wallas,New Delhi,28.537134,77.260126,3.2
The Tuck Shop,New Delhi,28.53269444,77.25889722,3.3
Uncle Xpress,New Delhi,28.54166043,77.25539435,3.4
Vaishno Rasoi,New Delhi,28.5417988,77.2554673,2.6
Vatika,New Delhi,28.54313277,77.24925745,2.7
Walk To Italy,New Delhi,28.52858425,77.2552998,3.1
Behrouz Biryani,New Delhi,28.537766,77.25938,3.6
Big Dragon,New Delhi,28.54319403,77.25188736,3.6
Cafe Filter,New Delhi,28.54270391,77.25268575,3.6
Chowki,New Delhi,28.54287123,77.24800486,3.7
Circle Cafe and Bar,New Delhi,28.5422688,77.2528632,3.5
FreshMenu,New Delhi,28.530672,77.257216,3.6
Giani's,New Delhi,28.542481,77.253107,3.5
Gopal's 56,New Delhi,28.53444508,77.25814059,3.8
Instapizza,New Delhi,28.54019601,77.25816473,3.8
Just Vada Pav,New Delhi,28.54286122,77.25293074,3.6
Khidmat,New Delhi,28.5417947,77.2544796,3.6
Naivedyam,New Delhi,28.54195702,77.25427318,3.8
New Shere Punjab Dhaba,New Delhi,28.540697,77.2570837,3.6
Sant Sweets,New Delhi,28.54400044,77.25048993,3.5
Tikka- Way,New Delhi,28.5417806,77.25476695,3.5
Bake Bite,New Delhi,0.0,0.0,0.0
Chinese Chaat Corner,New Delhi,0.0,0.0,0.0
Chocofairies,New Delhi,28.5382626,77.2616631,0.0
Punjabi Rasoi,New Delhi,28.5446085,77.2510672,2.4
Punjabi Xpress,New Delhi,28.54347678,77.24908177,2.3
The Cake Factory,New Delhi,28.54201092,77.25578561,2.3
"34, Chowringhee Lane",New Delhi,28.6809045,77.2071483,3.3
Annapurna Restaurant,New Delhi,28.6778705,77.2061353,2.5
BTW,New Delhi,0.0,0.0,3.1
Cafe Coffee Day,New Delhi,28.6817513,77.2072484,3.3
Chawla's Chic Inn,New Delhi,28.6823671,77.197804,3.3
Chennai Hot Cafe,New Delhi,28.6820522,77.2048113,3.4
Daawat E Mezbaan,New Delhi,28.67991553,77.20841881,3.1
Dessert in Desert,New Delhi,28.6819638,77.2066978,3.4
Domino's Pizza,New Delhi,28.67940137,77.1953759,3.4
Filmy Cafe & Bar,New Delhi,28.6834998,77.2012178,2.9
Firenze,New Delhi,28.6839604,77.2048445,2.8
Giani,New Delhi,28.68010437,77.19552509,3.4
Gullu's,New Delhi,28.6770968,77.207839,3.1
Manwhar,New Delhi,28.6819382,77.1982887,3.2
Midnight Hunger Hub,New Delhi,0.0,0.0,3.3
Mini Shop,New Delhi,28.6824755,77.2064283,3.3
Nine 75 Lounge & Bar,New Delhi,28.6826214,77.20048,3.2
Pradhan Ji Multi Cuisine Restaurant,New Delhi,28.6808616,77.2073715,3.3
Punjabi Chaap Corner,New Delhi,28.6821675,77.2050808,2.9
Sagar Ratna,New Delhi,28.6816581,77.1986842,2.7
Shiva Coffee & South Indian Fast Food,New Delhi,28.6823852,77.199757,2.7
The Ice Cafe,New Delhi,28.6815983,77.20695868,3.2
Tikka Junction,New Delhi,28.6780077,77.1890553,3.4
Trending Eats,New Delhi,28.6798964,77.2084945,3.4
Twenty Four Seven,New Delhi,28.6786891,77.2080453,3.3
Vikrant Cafe,New Delhi,28.6799319,77.1999533,3.3
Vishal Restaurant,New Delhi,28.675602,77.2029247,3.1
Badri Prasad Ramesh Kumar Caterers,New Delhi,28.6826461,77.2034689,3.5
Bistro,New Delhi,28.6806976,77.2075063,3.9
Chaudhary Sweets Corner,New Delhi,28.6772166,77.1963486,3.8
Chowringhee,New Delhi,28.68100278,77.20744444,3.6
Cones & Curries,New Delhi,28.680111,77.208375,3.7
Darvesh Corner,New Delhi,28.6787442,77.201128,3.6
Deez Biryani & Kebabs,New Delhi,28.6834998,77.2012178,3.7
Frozen Pan,New Delhi,28.6809212,77.20738649,3.9
Giani's,New Delhi,28.67999,77.2082938,3.8
Havmor Ice Cream,New Delhi,28.679521,77.2083148,3.7
Keventers,New Delhi,28.6826835,77.2062459,3.5
Manohar Bikkaneri,New Delhi,28.6763014,77.2027451,3.8
Manohar Bikkaneri,New Delhi,28.6779587,77.2066539,3.6
Nukkadwala,New Delhi,28.680957,77.208147,3.7
Om Di Hatti,New Delhi,28.6812887,77.1987024,3.7
Orange Tree Cafe,New Delhi,0.0,0.0,3.5
Rigo Noodles,New Delhi,28.68121151,77.20720008,3.5
Sethi's The Cake Shop,New Delhi,28.6778732,77.206069,3.9
Shake Square,New Delhi,28.6814952,77.2074165,3.6
Sharma Kachoriwala,New Delhi,28.6822359,77.1992414,3.7
Shawarma Wala,New Delhi,28.6808854,77.2075961,3.7
Shree Rathnam,New Delhi,28.6802681,77.2030146,3.5
Shri Bankey Bihari Brajwasi Rasgulle Wala,New Delhi,28.6812987,77.2006788,3.5
Sid's Kitchen,New Delhi,28.68162389,77.20699288,3.8
Subway,New Delhi,28.6796019,77.208225,3.5
Sweet Life By Henna,New Delhi,28.6709291,77.1934017,3.5
The Midnight Heroes,New Delhi,28.68086237,77.20392846,3.8
Urban Hub,New Delhi,28.6835489,77.2012628,3.6
Vaishno Chat Bhandar,New Delhi,28.6825417,77.2033739,3.9
Ved Dhaba,New Delhi,28.6777235,77.2054401,3.5
Veg Ex,New Delhi,28.720838,77.173372,3.6
Wokin Street,New Delhi,28.6801444,77.2083451,3.6
Yadav Namkeens & Bakers,New Delhi,28.6776821,77.2051282,3.5
Javed Chicken Corner,New Delhi,28.6766471,77.2079014,0.0
Kamal Chicken,New Delhi,28.6689477,77.196097,0.0
Singh Chinese Fast Food,New Delhi,28.6675893,77.1991559,0.0
Chill'm Bar & Cafe,New Delhi,28.6839245,77.2047215,4.2
Coffee & Cream,New Delhi,0.0,0.0,4.0
Chawla Di Hutti,New Delhi,28.51647834,77.07889594,3.1
Sher 'A' Punjab Bhojnalya,New Delhi,28.5161533,77.0784756,3.3
Guru Rakha,New Delhi,28.66228784,77.14673806,3.1
Shudh Vaishno Hotel,New Delhi,28.66223077,77.14636557,3.4
Kumar Samose Wala,New Delhi,28.66439777,77.14383926,4.1
Amigo's Deli,New Delhi,28.65678454,77.29406979,3.2
Ananda Food Express,New Delhi,28.65676424,77.29405772,3.2
Green Chick Chop,New Delhi,28.6511682,77.3054936,3.4
Khana Vaana,New Delhi,28.6534064,77.3027743,3.4
Momoholic,New Delhi,0.0,0.0,3.3
Nazeer Foods,New Delhi,28.6515495,77.3050378,3.3
Pind Balluchi,New Delhi,28.649656,77.3047359,2.6
Rumours,New Delhi,28.6475149,77.3024918,3.4
Spice Grill,New Delhi,28.6520694,77.3070793,3.2
Utopia,New Delhi,28.6486474,77.303195,3.2
Aroma Rest O Bar,New Delhi,28.6484654,77.302196,3.6
Cafe Shloka,New Delhi,28.6537039,77.3090365,3.5
Chawla's Tandoori Junction,New Delhi,28.6479181,77.3031754,3.5
Desi Villa,New Delhi,28.6601143,77.304534,3.7
Kanwarji's,New Delhi,28.6509065,77.3051329,3.5
Palomino,New Delhi,28.6528252,77.3079592,3.7
Raasa The Luxuriate Fine Dine,New Delhi,28.654069,77.3094489,3.7
Shiv Tikki Wala,New Delhi,28.6492275,77.3023084,3.8
The Barbeque Company,New Delhi,28.6461321,77.3011095,3.8
The Wrap Factory,New Delhi,28.6594593,77.3062599,3.6
Urban Punjab,New Delhi,28.6480355,77.3029072,3.5
Classic,New Delhi,28.6484283,77.3023672,4.0
Goosebumps,New Delhi,28.6467421,77.3020809,4.0
Adyar Ananda Bhavan,New Delhi,28.646476,77.1952884,2.8
Amma Mess,New Delhi,28.6470539,77.1919642,3.4
Amritsari Chaap Corner,New Delhi,28.65456149,77.18920413,2.9
Aroma Spice,New Delhi,28.64779259,77.18937848,3.4
Boheme Cafe Bar,New Delhi,28.6458903,77.1872922,3.2
Cafe Coffee Day,New Delhi,28.64590801,77.1968947,2.6
Chinese King,New Delhi,28.6457369,77.1875617,2.5
Chopsuey,New Delhi,28.6576903,77.1889094,3.2
Chowringhee,New Delhi,28.6458068,77.1868879,3.4
Crossroad Bar and Restaurant,New Delhi,28.6448625,77.1899106,3.0
Domino's Pizza,New Delhi,28.65824145,77.19380312,3.4
Giani's,New Delhi,28.6467961,77.1892688,3.4
Giani,New Delhi,28.65432847,77.19036754,2.7
Gulnar Bar Be Que,New Delhi,28.6455636,77.1838779,3.1
Kwality Bengali Sweets,New Delhi,28.65947151,77.20330585,2.9
Little Chef,New Delhi,28.64356644,77.18858656,2.7
M J Dosa Corner,New Delhi,28.6457749,77.1870226,2.9
Moolchand's,New Delhi,28.65203681,77.19397243,3.3
New Angaar Hyderabadi,New Delhi,28.64837929,77.18398858,3.1
New Frontier Hotel,New Delhi,28.649189,77.1912316,3.3
Oberoi Biryani,New Delhi,28.64568939,77.19076987,2.9
Om Ji Om,New Delhi,28.65377446,77.19484482,3.2
Om Saravana Bhavan,New Delhi,28.6464708,77.1877414,2.7
Pindi Meat,New Delhi,28.6494371,77.1962767,3.4
Punjab Sweet Corner,New Delhi,28.6462267,77.1894036,3.3
R1 Lounge,New Delhi,28.64555639,77.18532767,2.6
R1 Take Away,New Delhi,28.64546136,77.18557075,2.5
Raffles,New Delhi,28.6478036,77.1904368,3.1
Raj Sweets,New Delhi,28.65795725,77.20225945,2.8
Ramas Cafe,New Delhi,28.6473123,77.1919134,3.3
Sandoz,New Delhi,28.6484406,77.1924134,3.4
Sandoz,New Delhi,28.65404367,77.19053082,2.7
Shudh,New Delhi,28.645475,77.190378,3.1
Southy,New Delhi,28.6434385,77.1888196,3.1
Spicy by Nature,New Delhi,28.64772433,77.18850777,2.7
Spicy N Karara,New Delhi,28.6467961,77.1892688,3.3
Spooky Sky,New Delhi,28.64966566,77.19650377,3.4
Sri Krishna Udupi,New Delhi,28.6471494,77.1882805,3.0
Tempting Restaurant,New Delhi,28.6470942,77.1886399,2.7
The Smokin' Grill by The Flashback,New Delhi,28.64335635,77.18888596,3.3
Three Tuns,New Delhi,28.6488288,77.19822,3.2
Wah Ji Wah,New Delhi,28.65432818,77.19013385,2.5
Wow! Momo,New Delhi,28.6504028,77.1923236,2.6
Wrap & Roll,New Delhi,28.6436297,77.18873441,3.4
Anjlika Pastry Shop,New Delhi,28.6478036,77.1904368,3.6
Bakeology,New Delhi,0.0,0.0,3.5
Changezi Chicken,New Delhi,28.65492631,77.20037386,3.7
Chargrill Resto Bar,New Delhi,28.64902483,77.18920581,3.6
Chowringhee,New Delhi,28.64350406,77.19041716,3.7
Glenz Cafe N Bakers,New Delhi,28.6471752,77.18855,3.8
Happy2Bake,New Delhi,28.64575501,77.18687464,3.5
Nazeer Foods,New Delhi,28.6521871,77.1941204,3.5
Pakode Ki Dukaan,New Delhi,28.65306658,77.19434593,3.6
Peshawari Chicken Corner,New Delhi,28.65448764,77.19039503,3.6
Prem Dhaba,New Delhi,28.65494308,77.20031988,3.7
Ravi Raj Di Kulfi,New Delhi,28.649659,77.1901673,3.6
Shawarma King's,New Delhi,28.64337636,77.18897313,3.7
Shri Rama Restaurant,New Delhi,28.65951887,77.18914345,3.5
Sri Balaji,New Delhi,28.6455898,77.1907064,3.5
Standard Burfee,New Delhi,28.6507302,77.1928736,3.8
Subway,New Delhi,28.6467961,77.1892688,3.6
Suruchi,New Delhi,28.647073,77.188527,3.8
Tera Hotel,New Delhi,28.6491762,77.1911718,3.5
The Diet Kitchen,New Delhi,28.65337815,77.19195507,3.7
The Spot,New Delhi,28.65317426,77.191827,3.5
Wrapss,New Delhi,28.6435122,77.1905267,3.5
Wrapss,New Delhi,28.64338136,77.18890373,3.5
Al Naseem Foods Shawarma,New Delhi,28.66,77.2,0.0
Ganpati Bhoj,New Delhi,28.66188863,77.20509924,0.0
Pandit Dhaba,New Delhi,28.6585277,77.2032841,0.0
Red Chili Potato,New Delhi,28.65867981,77.2027979,0.0
Cafe Coffee Day,New Delhi,28.64438885,77.18823351,2.3
Jade Garden,New Delhi,28.64877767,77.18952768,2.4
Art of Spices,New Delhi,28.64349552,77.19061162,4.0
Sindhi Corner,New Delhi,28.65467653,77.19055898,4.0
The Feast House,New Delhi,28.64370267,77.18803234,4.3
Zaffran,New Delhi,28.556869,77.2329263,4.5
McDonald's,New Delhi,28.6676442,77.2293337,3.3
Captain Grub,New Delhi,28.5997542,77.2263032,3.1
M:Eat by Blanco,New Delhi,28.6005258,77.2273577,3.3
Omazoni,New Delhi,28.6004185,77.2252919,2.5
Prabhu Chaat Bhandar,New Delhi,28.6095619,77.2276721,3.2
Sugar & Spice - Le Marche,New Delhi,28.6003209,77.2270883,3.3
Big Chill,New Delhi,28.6006239,77.2274475,4.5
Big Chill,New Delhi,28.6005429,77.2275373,4.6
Amici Cafe,New Delhi,28.6008757,77.2272679,3.8
Azam's Mughlai,New Delhi,28.5999361,77.2260623,3.9
Boombox Cafe,New Delhi,28.5999579,77.2261003,3.6
Cafe Illuminatii,New Delhi,28.5999453,77.2269086,3.6
Cafe Turtle,New Delhi,28.600052,77.2270883,3.6
China Fare,New Delhi,28.5999935,77.2276954,3.7
Chokola,New Delhi,28.5997809,77.2265943,3.8
Cravings By Arshi Dhupia,New Delhi,28.6025572,77.2279864,3.6
Harry's Bar + Cafe,New Delhi,28.6001414,77.2267949,3.7
Khan Chacha,New Delhi,28.6007455,77.2273128,3.7
La Bodega,New Delhi,28.6003637,77.2275373,3.6
La Vie,New Delhi,28.6007115,77.227379,3.9
Latitude 28,New Delhi,28.5996365,77.2264353,3.8
Laziz Kabab (Subhash Restaurant),New Delhi,28.6006577,77.2259206,3.7
Mr. Choy,New Delhi,28.5997575,77.2268188,3.9
Public Affair,New Delhi,28.5997809,77.2265943,3.8
Qureshi Kabab,New Delhi,28.602474,77.2280043,3.5
Side Wok,New Delhi,28.5999538,77.2269984,3.9
Subway,New Delhi,28.5998597,77.2260104,3.7
t Lounge by Dilmah,New Delhi,28.6010869,77.2271332,3.6
The Blue Door Cafe,New Delhi,28.5999548,77.2269577,3.7
The Coffee Bean & Tea Leaf,New Delhi,28.6000435,77.2269984,3.8
Town Hall,New Delhi,28.6000351,77.2270521,3.8
Wok  In The Clouds,New Delhi,28.6005429,77.2275373,3.8
Cafe Coffee Day,New Delhi,28.6002736,77.2273075,0.0
Civil House,New Delhi,28.6002569,77.2273577,4.2
L'Opera,New Delhi,28.5997872,77.2261901,4.0
Mamagoto,New Delhi,28.6005429,77.2275373,4.1
Out Of The Box,New Delhi,28.5998768,77.2261901,4.0
Parallel,New Delhi,28.5997318,77.2265493,4.0
Perch Wine & Coffee Bar,New Delhi,28.5998768,77.2261901,4.2
Smoke House Deli,New Delhi,28.6000435,77.2269984,4.0
Smokey's BBQ and Grill,New Delhi,28.6007136,77.2274475,4.2
SodaBottleOpenerWala,New Delhi,28.6000106,77.2262463,4.2
The Artful Baker,New Delhi,28.5997404,77.2266392,4.0
The Big Chill Cakery,New Delhi,28.5998374,77.2257861,4.4
The Chatter House,New Delhi,28.6001416,77.2270883,4.2
Amaze Dining,New Delhi,28.6501384,77.1438291,3.1
Amritsari Naan & Kulcha,New Delhi,28.6461556,77.1391671,3.1
Bangla Sweets,New Delhi,28.6550605,77.1380354,3.3
Bj's Lounge & Cafe,New Delhi,28.655071,77.136989,3.0
BTW,New Delhi,28.6542971,77.1371133,3.2
Cabana's Kabab & Curry's,New Delhi,28.653603,77.1466722,3.3
Cafe Coffee Day,New Delhi,28.6543213,77.1358371,3.2
Chaap Point,New Delhi,28.6491551,77.1316231,3.2
Chicken Chilli Corner,New Delhi,28.6489905,77.130681,3.1
Chinese Dragon,New Delhi,28.6560415,77.1406718,2.6
Copper Restro Bar,New Delhi,28.6529002,77.1423902,2.8
Corner Sweets,New Delhi,28.6493759,77.1330407,3.2
D'Casa,New Delhi,28.6554914,77.1379553,2.7
Delhi 15,New Delhi,28.6556035,77.1407751,2.7
Dialogue Lounge & Caf��,New Delhi,28.6545957,77.1373231,3.0
Domino's Pizza,New Delhi,28.6546527,77.1374776,3.3
Flavours From Heaven,New Delhi,28.6541881,77.136123,3.3
Flavours Of Biryani,New Delhi,28.6474775,77.1312221,3.3
Flirty Momo's,New Delhi,28.6489945,77.1306854,3.0
Gedi Grill,New Delhi,28.65784633,77.14861963,3.4
Green Chick Chop,New Delhi,28.6497956,77.1321064,2.7
Indian Bites,New Delhi,28.6563972,77.1501141,2.7
Karan's Vaishno Dhaba,New Delhi,28.6489052,77.1311592,3.2
Le Swaadik,New Delhi,28.648918,77.1313623,3.3
Let's Meet Up,New Delhi,28.64679749,77.14399081,3.2
Madan's Kabab Centre,New Delhi,28.648963,77.1312308,3.2
Midnight Fries,New Delhi,28.6521954,77.1438903,2.7
Moradabadi Biryani,New Delhi,28.6489773,77.1306799,3.1
Namdhari's Icecream & Bakers,New Delhi,28.6522005,77.1300673,2.8
Pahariya Chicken Corner,New Delhi,28.6484901,77.1302026,3.1
Pahariya Chicken,New Delhi,28.6489962,77.1306672,2.7
Pappi Machhi Wala,New Delhi,28.6522777,77.1299154,3.2
Pizza Hut Delivery,New Delhi,28.6546474,77.1374915,2.6
Polka Cakes & Coffee,New Delhi,28.650206,77.1366651,3.3
Punjabi Joint,New Delhi,28.6553478,77.1422056,2.8
Rain Tree Grill,New Delhi,28.655369,77.1384066,3.2
Resunga Food Corner,New Delhi,28.6494447,77.1317062,3.0
Shri Ram Poori Wale,New Delhi,28.6570621,77.1407866,2.8
Supa's Restaurant,New Delhi,28.6506233,77.142172,3.2
Swad Fast Food,New Delhi,28.65249167,77.13043333,2.9
Syall Kotian Da Dhaba,New Delhi,28.6489309,77.1313127,3.0
The Krib,New Delhi,28.6557286,77.1384406,3.2
Turtle Bay,New Delhi,28.6543517,77.1362569,3.4
